,Random (1),Cooperate (1),Cooperate (2),Defect (2),Defect (3),Unforgiving (3),Cooperate (4),Unforgiving (4),Random (5),Defect (5)
250,1.511705686,0.747540984,0.476190476,2.535211268,2.576791809,0.799196787,1,1,1.503355705,2.759124088
251,1.509933775,0.747540984,0.476190476,2.535211268,2.579661017,0.799196787,1,1,1.503355705,2.760869565
252,1.508250825,0.746753247,0.4743083,2.533333333,2.579661017,0.799196787,1,1,1.503355705,2.760869565
253,1.509868421,0.750798722,0.478431373,2.533333333,2.582491582,0.799196787,1,1,1.503355705,2.760869565
254,1.508143322,0.75,0.482490272,2.536585366,2.580536913,0.796,1,1,1.496688742,2.760869565
255,1.504854369,0.747634069,0.482490272,2.536585366,2.578595318,0.792828685,1,1,1.491749175,2.758122744
256,1.503225806,0.749216301,0.480620155,2.534722222,2.581395349,0.792828685,1,1,1.491749175,2.758122744
257,1.504823151,0.751552795,0.478764479,2.532871972,2.580858086,0.80155642,1,1,1.496710526,2.758992806
258,1.5,0.749226006,0.476923077,2.534246575,2.57704918,0.798479087,1,1,1.501639344,2.759856631
259,1.496835443,0.751533742,0.480916031,2.534246575,2.582524272,0.8,1,1,1.501639344,2.759856631
260,1.495268139,0.751533742,0.483018868,2.532423208,2.585209003,0.8,1,1,1.501639344,2.759856631
261,1.498432602,0.752293578,0.483271375,2.531986532,2.587859425,0.8,1,1,1.501639344,2.759856631
262,1.5,0.747720365,0.481481481,2.530201342,2.587859425,0.8,1,1,1.503246753,2.760714286
