,Random (1),Cooperate (1),Cooperate (2),Defect (2),Defect (3),Unforgiving (3),Cooperate (4),Unforgiving (4),Random (5),Defect (5)
265,2.048192771,1.37254902,1.057324841,1.925,1.853333333,1.142011834,2,2,0.978056426,1.535117057
266,2.051051051,1.368078176,1.057324841,1.925,1.853333333,1.147058824,2,2,0.978125,1.536423841
267,2.050898204,1.37012987,1.057324841,1.925,1.853333333,1.152046784,2,2,0.978125,1.534653465
268,2.053731343,1.365695793,1.063291139,1.925,1.853333333,1.156976744,2,2,0.978125,1.532894737
269,2.056379822,1.363344051,1.056603774,1.931677019,1.853333333,1.156976744,2,2,0.98447205,1.529411765
270,2.056379822,1.363344051,1.053291536,1.93498452,1.853333333,1.156976744,2,2,0.990740741,1.525974026
271,2.056213018,1.365384615,1.053291536,1.93498452,1.851485149,1.153623188,2,2,0.990740741,1.525974026
272,2.058823529,1.363057325,1.059190031,1.93498452,1.848684211,1.153179191,2,2,0.990740741,1.525974026
273,2.058309038,1.358730159,1.052631579,1.935779817,1.843137255,1.153179191,2,2,0.990740741,1.525974026
274,2.058139535,1.364779874,1.052631579,1.935779817,1.837662338,1.158045977,2,2,0.987730061,1.522580645
275,2.057971014,1.36677116,1.049382716,1.933333333,1.832258065,1.158045977,2,2,0.987730061,1.522580645
276,2.054755043,1.36677116,1.046153846,1.930930931,1.836012862,1.15954416,2,2,0.990853659,1.522292994
277,2.054597701,1.36875,1.046153846,1.930930931,1.836012862,1.15954416,2,2,0.993957704,1.522292994
278,2.054131054,1.370716511,1.046153846,1.930930931,1.833333333,1.159090909,2,2,0.993975904,1.522292994
279,2.050991501,1.370716511,1.046153846,1.930930931,1.833333333,1.159090909,2,2,0.993993994,1.520634921
280,2.056338028,1.362229102,1.046153846,1.930930931,1.837060703,1.155807365,2,2,0.993993994,1.51572327
281,2.056338028,1.362229102,1.039755352,1.937313433,1.834394904,1.155367232,2,2,0.988059701,1.510903427
282,2.058659218,1.36196319,1.036585366,1.94047619,1.823899371,1.16011236,2,2,0.988059701,1.510903427
283,2.058659218,1.36196319,1.042424242,1.94047619,1.823529412,1.153203343,2,2,0.985119048,1.516923077
284,2.058659218,1.36196319,1.042424242,1.94047619,1.81595092,1.152777778,2,2,0.98820059,1.516923077
285,2.052777778,1.365853659,1.048192771,1.94047619,1.81097561,1.152777778,2,2,0.98820059,1.518292683
286,2.052777778,1.36969697,1.053892216,1.934911243,1.81097561,1.157458564,2,2,0.98820059,1.516717325
287,2.052777778,1.373493976,1.050746269,1.938053097,1.806060606,1.157458564,2,2,0.98820059,1.516717325
288,2.052777778,1.373493976,1.047619048,1.941176471,1.806060606,1.157458564,2,2,0.988235294,1.516717325
289,2.055248619,1.371257485,1.044510386,1.933333333,1.807228916,1.153846154,2,2,0.988235294,1.513595166
290,2.06043956,1.363095238,1.044510386,1.933333333,1.80239521,1.153846154,2,2,0.988235294,1.512048193
291,2.057377049,1.363095238,1.044510386,1.933333333,1.80239521,1.158469945,2,2,0.988304094,1.508982036
292,2.057377049,1.363095238,1.044510386,1.933333333,1.80239521,1.158469945,2,2,0.99127907,1.508982036
293,2.057220708,1.364985163,1.044510386,1.933333333,1.805970149,1.155313351,2,2,0.99127907,1.505952381
294,2.057065217,1.370588235,1.044510386,1.933333333,1.80952381,1.152173913,2,2,0.99127907,1.505952381
295,2.062162162,1.362573099,1.044510386,1.933333333,1.804733728,1.156756757,2,2,0.994236311,1.505952381
296,2.061994609,1.364431487,1.041420118,1.920454545,1.804733728,1.156756757,2,2,1,1.50295858
297,2.061827957,1.36627907,1.041420118,1.91011236,1.802359882,1.156334232,2,2,1,1.507374631
298,2.061827957,1.36627907,1.04398827,1.913165266,1.805882353,1.153225806,2,2,1,1.507374631
299,2.061827957,1.36627907,1.04398827,1.913165266,1.805882353,1.157754011,2,2,0.997159091,1.507374631
300,2.061827957,1.36627907,1.04398827,1.913165266,1.805882353,1.162234043,2,2,0.997167139,1.501457726
301,2.066666667,1.360230548,1.04398827,1.913165266,1.803519062,1.161803714,2,2,0.997175141,1.505813953
302,2.066666667,1.360230548,1.037900875,1.914127424,1.798833819,1.161803714,2,2,0.994382022,1.504347826
303,2.068965517,1.358166189,1.037900875,1.909090909,1.798833819,1.161803714,2,2,0.994382022,1.502890173
304,2.068783069,1.36,1.037900875,1.904109589,1.797687861,1.158730159,2,2,0.994382022,1.505747126
305,2.068601583,1.361823362,1.034883721,1.907103825,1.796561605,1.155672823,2,2,0.997206704,1.502857143
306,2.068601583,1.365439093,1.040462428,1.907103825,1.8,1.152631579,2,2,1.002777778,1.502857143
307,2.068601583,1.365439093,1.045977011,1.907103825,1.798866856,1.154046997,2,2,1.002777778,1.502857143
308,2.073490814,1.357746479,1.037037037,1.91598916,1.796610169,1.153645833,2,2,1.002777778,1.5
309,2.067885117,1.357746479,1.039548023,1.918918919,1.796610169,1.162371134,2,2,1,1.497175141
310,2.07012987,1.359331476,1.039548023,1.918918919,1.796610169,1.162371134,2,2,1,1.497175141
311,2.07012987,1.359331476,1.039548023,1.918918919,1.8,1.159383033,2,2,1,1.5
312,2.069767442,1.362880886,1.039548023,1.913978495,1.797752809,1.163265306,2,2,1,1.5
313,2.066838046,1.362880886,1.05027933,1.909090909,1.797752809,1.163265306,2,2,0.997245179,1.5
314,2.066838046,1.366391185,1.05027933,1.909090909,1.801120448,1.164556962,2,2,0.994505495,1.497206704
315,2.066838046,1.366391185,1.044444444,1.914893617,1.798882682,1.164141414,2,2,0.994505495,1.498614958
316,2.066838046,1.366391185,1.041551247,1.917771883,1.798882682,1.164141414,2,2,0.99726776,1.502762431
317,2.066838046,1.369863014,1.041551247,1.917771883,1.798882682,1.164141414,2,2,0.997282609,1.502762431
318,2.061068702,1.369863014,1.041551247,1.908136483,1.802228412,1.165413534,2,2,1.002702703,1.502762431
319,2.063291139,1.367847411,1.035812672,1.909090909,1.805555556,1.166666667,2,2,1.005376344,1.502762431
320,2.057934509,1.367847411,1.04109589,1.909090909,1.805555556,1.166666667,2,2,1.005376344,1.5
321,2.057934509,1.367847411,1.035422343,1.914728682,1.805555556,1.166666667,2,2,1.005376344,1.5
322,2.057934509,1.371273713,1.040650407,1.914728682,1.806629834,1.163366337,2,2,1.005376344,1.5
323,2.055137845,1.371273713,1.040650407,1.910025707,1.804407713,1.162962963,2,2,1.005347594,1.5
324,2.055137845,1.371273713,1.032258065,1.918367347,1.807692308,1.160098522,2,2,1.005347594,1.5
325,2.055137845,1.371273713,1.034666667,1.921119593,1.810958904,1.161369193,2,2,1.005347594,1.5
326,2.055137845,1.378016086,1.031914894,1.923857868,1.810958904,1.161369193,2,2,1.005347594,1.49726776
327,2.0575,1.374331551,1.042105263,1.923857868,1.808743169,1.16097561,2,2,1.007978723,1.494565217
328,2.0575,1.374331551,1.039370079,1.926582278,1.804347826,1.16097561,2,2,1.007978723,1.494565217
329,2.0575,1.374331551,1.03125,1.934673367,1.802168022,1.168674699,2,2,1.007936508,1.489247312
330,2.0575,1.374331551,1.03125,1.934673367,1.797843666,1.168674699,2,2,1.007936508,1.489247312
331,2.052238806,1.374331551,1.028571429,1.937343358,1.796791444,1.165865385,2,2,1.007894737,1.489247312
332,2.051851852,1.374005305,1.025906736,1.935323383,1.792553191,1.169047619,2,2,1.005249344,1.486631016
333,2.054054054,1.372031662,1.028277635,1.937965261,1.792553191,1.169047619,2,2,1.002617801,1.486631016
334,2.054054054,1.372031662,1.028277635,1.933333333,1.789473684,1.165876777,2,2,1,1.490666667
335,2.053658537,1.373684211,1.023017903,1.938574939,1.789473684,1.17370892,2,2,1,1.494680851
336,2.053268765,1.381818182,1.020408163,1.936585366,1.792650919,1.174825175,2,2,1,1.49867374
337,2.053268765,1.381818182,1.015228426,1.941747573,1.792650919,1.174825175,2,2,1,1.502645503
338,2.050480769,1.378238342,1.012658228,1.944309927,1.792650919,1.178654292,2,2,1,1.5
339,2.050359712,1.379844961,1.012658228,1.944309927,1.792650919,1.178654292,2,2,1,1.498687664
340,2.057007126,1.37084399,1.017632242,1.939759036,1.792650919,1.178654292,2,2,1,1.498687664
341,2.059241706,1.367346939,1.015075377,1.937799043,1.791666667,1.179723502,2,2,1,1.498687664
342,2.059101655,1.368956743,1.015075377,1.937799043,1.785529716,1.183066362,2,2,1,1.501305483
343,2.061032864,1.365482234,1.02,1.937799043,1.781491003,1.186788155,2,2,0.997487437,1.501305483
344,2.060747664,1.368686869,1.017456359,1.940334129,1.781491003,1.194130926,2,2,0.997487437,1.501305483
345,2.062937063,1.368421053,1.017456359,1.940334129,1.781491003,1.194130926,2,2,0.997487437,1.505208333
346,2.062790698,1.37,1.017456359,1.935866983,1.784615385,1.191441441,2,2,0.997487437,1.505208333
347,2.062790698,1.37,1.017456359,1.935866983,1.780612245,1.195067265,2,2,0.997487437,1.505208333
348,2.064814815,1.368159204,1.027160494,1.927058824,1.781725888,1.191964286,2,2,0.997487437,1.502590674
349,2.064665127,1.372839506,1.027160494,1.922716628,1.779746835,1.191536748,2,2,0.994987469,1.502590674
350,2.064665127,1.375921376,1.024630542,1.920930233,1.779746835,1.195121951,2,2,0.994987469,1.502590674
351,2.062068966,1.375921376,1.024630542,1.920930233,1.777777778,1.198237885,2,2,0.994987469,1.506459948
352,2.062068966,1.375921376,1.022113022,1.923433875,1.777777778,1.198237885,2,2,0.995,1.503856041
353,2.062068966,1.375921376,1.019607843,1.925925926,1.780856423,1.195604396,2,2,0.995,1.498727735
354,2.062068966,1.375921376,1.014634146,1.930875576,1.780856423,1.195604396,2,2,1,1.497461929
355,2.062068966,1.375921376,1.014634146,1.926605505,1.778894472,1.195175439,2,2,1,1.497461929
356,2.057208238,1.375921376,1.014634146,1.926605505,1.775,1.195175439,2,2,0.997530864,1.497461929
357,2.061503417,1.369193154,1.016949153,1.929061785,1.775,1.195175439,2,2,1.002444988,1.497461929
358,2.056561086,1.370731707,1.014492754,1.931506849,1.778054863,1.196078431,2,2,1,1.501265823
359,2.056561086,1.370731707,1.012048193,1.929705215,1.781094527,1.193478261,2,2,1,1.501265823
360,2.051801802,1.370731707,1.012048193,1.925507901,1.775308642,1.193058568,2,2,1,1.505050505
361,2.049327354,1.370731707,1.021479714,1.921348315,1.781326781,1.187904968,2,2,0.995192308,1.505050505
362,2.046770601,1.372262774,1.019047619,1.919642857,1.777506112,1.191397849,2,2,0.995192308,1.505050505
363,2.046770601,1.375302663,1.009433962,1.92920354,1.773722628,1.191397849,2,2,0.995192308,1.512562814
364,2.044345898,1.375302663,1.007058824,1.931567329,1.773722628,1.191397849,2,2,0.997613365,1.512562814
365,2.044247788,1.379807692,1.007058824,1.931567329,1.773722628,1.191397849,2,2,0.995260664,1.512562814
366,2.046357616,1.376498801,1.013953488,1.929824561,1.774818402,1.188436831,2,2,1,1.50872818
367,2.041758242,1.376498801,1.011600928,1.932166302,1.774818402,1.188436831,2,2,1,1.512437811
368,2.041484716,1.373205742,1.011600928,1.932166302,1.77294686,1.188034188,2,2,1,1.512437811
369,2.041394336,1.374701671,1.011600928,1.932166302,1.769230769,1.191489362,2,2,1,1.508641975
370,2.041394336,1.374701671,1.011600928,1.932166302,1.765550239,1.191489362,2,2,1,1.508641975
371,2.043478261,1.371428571,1.011600928,1.932166302,1.76849642,1.195789474,2,2,0.997668998,1.508641975
372,2.043290043,1.371428571,1.009259259,1.934497817,1.76849642,1.195789474,2,2,0.995348837,1.506142506
373,2.043103448,1.371428571,1.009259259,1.930434783,1.7695962,1.192872117,2,2,1,1.508557457
374,2.042918455,1.371428571,1.013824885,1.926406926,1.7695962,1.196242171,2,2,1.004608295,1.512195122
375,2.042918455,1.371428571,1.018348624,1.926406926,1.7695962,1.196242171,2,2,1.009174312,1.512195122
376,2.042918455,1.371428571,1.020501139,1.928725702,1.7695962,1.196242171,2,2,1.009174312,1.512195122
377,2.040598291,1.374407583,1.015873016,1.929336188,1.765957447,1.196242171,2,2,1.009174312,1.512195122
378,2.040598291,1.374407583,1.013574661,1.931623932,1.762352941,1.196242171,2,2,1.009153318,1.512195122
379,2.040598291,1.374407583,1.013574661,1.931623932,1.763466042,1.193347193,2,2,1.011363636,1.512195122
380,2.040511727,1.375886525,1.013574661,1.931623932,1.75990676,1.193347193,2,2,1.011312217,1.510948905
381,2.040511727,1.375886525,1.013574661,1.931623932,1.75638051,1.196687371,2,2,1.011312217,1.509708738
382,2.040511727,1.375886525,1.013574661,1.931623932,1.75638051,1.196687371,2,2,1.015765766,1.507246377
383,2.046610169,1.366197183,1.013574661,1.931623932,1.75638051,1.196687371,2,2,1.020044543,1.507246377
384,2.046610169,1.369158879,1.013574661,1.931623932,1.755760369,1.197530864,2,2,1.020044543,1.507246377
385,2.046511628,1.370629371,1.013574661,1.931623932,1.750572082,1.197125257,2,2,1.020044543,1.506024096
386,2.046511628,1.370629371,1.018018018,1.931623932,1.750572082,1.200408998,2,2,1.02,1.506024096
387,2.046218487,1.377880184,1.015730337,1.933901919,1.753424658,1.201219512,2,2,1.017738359,1.503597122
388,2.046121593,1.379310345,1.024498886,1.929936306,1.753424658,1.201219512,2,2,1.017738359,1.502392344
389,2.041753653,1.379310345,1.024498886,1.929936306,1.756264237,1.198782961,2,2,1.015452539,1.505966587
390,2.041753653,1.379310345,1.022222222,1.93220339,1.756264237,1.202020202,2,2,1.01754386,1.505966587
391,2.041753653,1.379310345,1.024282561,1.934460888,1.756264237,1.202020202,2,2,1.015283843,1.508313539
392,2.03950104,1.38215103,1.024282561,1.934460888,1.756264237,1.202020202,2,2,1.015283843,1.511848341
393,2.03950104,1.38215103,1.024282561,1.934460888,1.755656109,1.199596774,2,2,1.017391304,1.511737089
394,2.03950104,1.38215103,1.024282561,1.934460888,1.758465011,1.197183099,2,2,1.017353579,1.509345794
395,2.03950104,1.38215103,1.022026432,1.936708861,1.756756757,1.196787149,2,2,1.015053763,1.509345794
396,2.03950104,1.38215103,1.01978022,1.938947368,1.75505618,1.196392786,2,2,1.017130621,1.508158508
397,2.03950104,1.387755102,1.024070022,1.938947368,1.75505618,1.196392786,2,2,1.01910828,1.510440835
398,2.039337474,1.387755102,1.021834061,1.941176471,1.75505618,1.196392786,2,2,1.023206751,1.508083141
399,2.039337474,1.387755102,1.026086957,1.941176471,1.75505618,1.196392786,2,2,1.023109244,1.508083141
400,2.039337474,1.387755102,1.03030303,1.937238494,1.75505618,1.196392786,2,2,1.020964361,1.504587156
401,2.039256198,1.391891892,1.03640257,1.939457203,1.75505618,1.199600798,2,2,1.025052192,1.504587156
402,2.036960986,1.395973154,1.040511727,1.939457203,1.75505618,1.199600798,2,2,1.025052192,1.508009153
403,2.038934426,1.392857143,1.036093418,1.943866944,1.753363229,1.199203187,2,2,1.025052192,1.508009153
404,2.038854806,1.394209354,1.033898305,1.946058091,1.756152125,1.2,2,2,1.025052192,1.508009153
405,2.038854806,1.394209354,1.031712474,1.944329897,1.754464286,1.202755906,2,2,1.025052192,1.508009153
406,2.038854806,1.396895787,1.031712474,1.944329897,1.753880266,1.199608611,2,2,1.025052192,1.508009153
407,2.036585366,1.398230088,1.031712474,1.944329897,1.752212389,1.19921875,2,2,1.022916667,1.505694761
408,2.036585366,1.403508772,1.031712474,1.944329897,1.757709251,1.194552529,2,2,1.026970954,1.505694761
409,2.036511156,1.407407407,1.029535865,1.946502058,1.757709251,1.197674419,2,2,1.026970954,1.509090909
410,2.036217304,1.401301518,1.029535865,1.946502058,1.756043956,1.19729207,2,2,1.02892562,1.509090909
411,2.03815261,1.398268398,1.027368421,1.948665298,1.756043956,1.19729207,2,2,1.02892562,1.509090909
412,2.03815261,1.398268398,1.023060797,1.952965235,1.756043956,1.200385356,2,2,1.028806584,1.509090909
413,2.038076152,1.402150538,1.023060797,1.949083503,1.75877193,1.198076923,2,2,1.030674847,1.509090909
414,2.038076152,1.402150538,1.023060797,1.945233266,1.761487965,1.195777351,2,2,1.030674847,1.509090909
415,2.038076152,1.402150538,1.023060797,1.945233266,1.759825328,1.195402299,2,2,1.036363636,1.507936508
416,2.038076152,1.402150538,1.018789144,1.949494949,1.756521739,1.195402299,2,2,1.038229376,1.507936508
417,2.033797217,1.402150538,1.014553015,1.953722334,1.753246753,1.195402299,2,2,1.038076152,1.503370787
418,2.031620553,1.399141631,1.012448133,1.952,1.753246753,1.195402299,2,2,1.038076152,1.503370787
419,2.033530572,1.398720682,1.010351967,1.954091816,1.755939525,1.193116635,2,2,1.03992016,1.501118568
420,2.029469548,1.398720682,1.008264463,1.956175299,1.756989247,1.19047619,2,2,1.041584158,1.501118568
421,2.031372549,1.395744681,1.008264463,1.956175299,1.753747323,1.19047619,2,2,1.041584158,1.501118568
422,2.031311155,1.397027601,1.008264463,1.956175299,1.755838641,1.185958254,2,2,1.041501976,1.496674058
423,2.031311155,1.402105263,1.008264463,1.956175299,1.755274262,1.183712121,2,2,1.045275591,1.494481236
424,2.031189084,1.404612159,1.01026694,1.958250497,1.755274262,1.186792453,2,2,1.045275591,1.49339207
425,2.031067961,1.404612159,1.012244898,1.96031746,1.755274262,1.186792453,2,2,1.045275591,1.49122807
426,2.032818533,1.404166667,1.006085193,1.962671906,1.755274262,1.186792453,2,2,1.045275591,1.49122807
427,2.032755299,1.405405405,1.004048583,1.964705882,1.755274262,1.186792453,2,2,1.046875,1.489082969
428,2.032692308,1.406639004,1.004048583,1.964705882,1.755274262,1.186792453,2,2,1.046783626,1.489082969
429,2.034548944,1.403726708,1.006036217,1.966731898,1.753684211,1.186440678,2,2,1.044573643,1.489177489
430,2.034548944,1.403726708,1.006036217,1.966731898,1.748953975,1.186090226,2,2,1.044487427,1.48812095
431,2.036328872,1.402061856,1.006036217,1.962962963,1.748953975,1.186090226,2,2,1.046242775,1.49137931
432,2.036328872,1.402061856,1.004016064,1.964980545,1.747390397,1.188785047,2,2,1.046242775,1.488222698
433,2.036259542,1.403292181,1,1.968992248,1.747390397,1.188785047,2,2,1.044145873,1.486140725
434,2.036259542,1.403292181,1,1.968992248,1.75,1.186567164,2,2,1.044145873,1.486140725
435,2.038095238,1.400410678,1.007936508,1.968992248,1.746887967,1.189591078,2,2,1.043977055,1.488322718
436,2.039848197,1.398773006,1.007936508,1.968992248,1.746887967,1.192592593,2,2,1.043643264,1.488322718
437,2.039848197,1.401221996,1.005940594,1.97098646,1.746887967,1.192592593,2,2,1.043560606,1.488322718
438,2.039848197,1.401221996,1.005940594,1.97098646,1.743801653,1.192592593,2,2,1.043314501,1.490486258
439,2.039848197,1.401221996,1.005940594,1.96353167,1.746391753,1.193370166,2,2,1.043314501,1.489451477
440,2.039622642,1.398373984,1.005940594,1.96353167,1.748971193,1.194139194,2,2,1.041353383,1.490566038
441,2.039622642,1.398373984,1.009861933,1.96353167,1.744376278,1.193784278,2,2,1.041198502,1.490566038
442,2.037593985,1.398373984,1.009861933,1.96353167,1.746938776,1.191605839,2,2,1.041198502,1.493723849
443,2.035580524,1.398373984,1.00589391,1.963809524,1.746938776,1.191605839,2,2,1.039179104,1.493723849
444,2.033519553,1.39959432,1.001956947,1.964083176,1.746938776,1.191605839,2,2,1.039179104,1.493723849
445,2.035185185,1.396761134,1.001956947,1.964083176,1.740890688,1.191605839,2,2,1.039106145,1.495833333
446,2.034926471,1.401606426,1,1.962406015,1.740890688,1.191605839,2,2,1.037174721,1.495833333
447,2.034862385,1.402805611,0.996108949,1.966292135,1.743434343,1.189435337,2,2,1.033333333,1.494802495
448,2.038391225,1.397205589,0.996108949,1.962686567,1.741935484,1.189090909,2,2,1.029411765,1.497925311
449,2.041894353,1.391650099,0.996108949,1.959107807,1.738955823,1.189090909,2,2,1.025641026,1.504132231
450,2.041894353,1.391650099,0.996108949,1.95202952,1.738955823,1.189090909,2,2,1.02559415,1.508196721
451,2.041894353,1.391650099,1.001926782,1.953959484,1.738955823,1.192028986,2,2,1.02559415,1.514285714
452,2.041894353,1.391650099,1,1.955882353,1.736,1.192028986,2,2,1.025500911,1.511156187
453,2.041818182,1.392857143,0.996168582,1.95970696,1.733067729,1.19133574,2,2,1.025408348,1.509090909
454,2.043557169,1.39009901,0.992366412,1.96350365,1.733067729,1.19133574,2,2,1.025362319,1.509090909
455,2.041441441,1.392504931,0.99047619,1.965391621,1.733067729,1.19133574,2,2,1.025362319,1.509090909
456,2.041441441,1.394891945,0.99047619,1.965391621,1.733067729,1.19133574,2,2,1.025362319,1.508064516
457,2.043165468,1.392156863,0.99047619,1.95840868,1.733067729,1.194244604,2,2,1.023508137,1.508064516
458,2.043165468,1.392156863,0.988593156,1.956834532,1.731610338,1.193895871,2,2,1.023508137,1.508064516
459,2.043165468,1.39453125,0.988593156,1.956834532,1.732673267,1.191413238,2,2,1.027027027,1.509018036
460,2.039426523,1.39453125,0.988593156,1.956834532,1.735177866,1.189285714,2,2,1.027027027,1.509018036
461,2.039355993,1.395711501,0.992424242,1.953405018,1.732283465,1.1886121,2,2,1.028673835,1.509018036
462,2.040998217,1.394174757,0.992424242,1.95,1.732283465,1.191489362,2,2,1.030357143,1.509018036
463,2.040998217,1.394174757,0.994350282,1.948490231,1.732283465,1.191489362,2,2,1.030357143,1.508
464,2.040998217,1.396518375,0.994350282,1.948490231,1.729411765,1.19434629,2,2,1.030357143,1.505976096
465,2.040707965,1.394990366,1.001869159,1.948490231,1.725146199,1.194003527,2,2,1.030357143,1.505976096
466,2.043936731,1.389635317,1.007407407,1.946996466,1.720930233,1.193661972,2,2,1.030357143,1.503968254
467,2.04028021,1.389635317,1.007407407,1.946996466,1.723404255,1.194395797,2,2,1.030357143,1.503968254
468,2.04028021,1.389635317,1.005545287,1.948853616,1.722007722,1.194055944,2,2,1.03202847,1.501976285
469,2.040069686,1.389312977,1.005545287,1.948853616,1.722007722,1.196864111,2,2,1.028368794,1.5
470,2.038194444,1.389312977,1.005545287,1.948853616,1.717850288,1.196521739,2,2,1.028318584,1.498039216
471,2.03626943,1.386666667,1.005545287,1.948853616,1.717850288,1.196521739,2,2,1.028318584,1.501945525
472,2.03626943,1.386666667,1.003690037,1.947368421,1.715105163,1.199306759,2,2,1.028318584,1.500970874
473,2.03626943,1.386666667,1.001841621,1.949211909,1.715105163,1.199306759,2,2,1.028318584,1.500970874
474,2.03626943,1.386666667,1.001841621,1.949211909,1.715105163,1.199306759,2,2,1.028318584,1.500970874
475,2.037931034,1.384030418,1,1.951048951,1.715105163,1.199306759,2,2,1.028169014,1.499032882
476,2.037735849,1.383742911,1,1.951048951,1.715105163,1.199306759,2,2,1.028169014,1.497109827
477,2.037735849,1.383742911,1.003663004,1.951048951,1.713740458,1.198961938,2,2,1.028169014,1.5
478,2.037735849,1.383742911,1.001828154,1.952879581,1.713740458,1.198961938,2,2,1.028119508,1.5
479,2.037735849,1.38606403,1.001828154,1.952879581,1.714828897,1.196551724,2,2,1.028119508,1.5
480,2.037671233,1.391791045,1.005464481,1.952879581,1.713472486,1.196213425,2,2,1.028119508,1.497131931
481,2.037671233,1.391791045,1.007246377,1.954703833,1.715909091,1.194158076,2,2,1.028119508,1.497131931
482,2.039316239,1.389199255,1.009009009,1.953206239,1.715909091,1.196917808,2,2,1.028119508,1.497131931
483,2.039049236,1.387755102,1.010752688,1.955017301,1.715909091,1.196917808,2,2,1.031523643,1.497131931
484,2.040677966,1.389705882,1.012477718,1.956822107,1.715909091,1.196917808,2,2,1.031523643,1.497131931
485,2.040677966,1.391941392,1.012477718,1.956822107,1.714285714,1.194539249,2,2,1.027923211,1.497131931
486,2.040677966,1.391941392,1.01598579,1.956822107,1.711610487,1.193877551,2,2,1.026132404,1.497131931
487,2.03697479,1.393053016,1.01598579,1.956822107,1.708955224,1.196610169,2,2,1.025996534,1.49905482
488,2.036850921,1.393053016,1.010600707,1.95890411,1.711359404,1.194585448,2,2,1.025996534,1.501886792
489,2.035058431,1.393053016,1.010600707,1.95890411,1.708719852,1.194585448,2,2,1.025996534,1.502814259
490,2.034883721,1.396363636,1.014084507,1.95890411,1.707407407,1.194256757,2,2,1.025996534,1.502814259
491,2.034883721,1.398550725,1.014084507,1.95890411,1.709796673,1.192242833,2,2,1.025996534,1.499068901
492,2.033112583,1.398550725,1.012302285,1.960683761,1.709796673,1.194957983,2,2,1.025862069,1.499068901
493,2.0330033,1.402877698,1.010526316,1.959183673,1.709796673,1.197654941,2,2,1.024096386,1.499068901
494,2.0330033,1.405017921,1.010526316,1.959183673,1.712177122,1.195652174,2,2,1.02233677,1.501858736
495,2.034539474,1.403571429,1.010526316,1.959183673,1.709558824,1.195652174,2,2,1.02233677,1.504638219
496,2.032733224,1.404634581,1.008756567,1.957698816,1.708256881,1.195325543,2,2,1.02058319,1.505535055
497,2.034313725,1.404255319,1.008756567,1.957698816,1.706959707,1.195,2,2,1.022222222,1.505535055
498,2.032520325,1.405309735,1.006993007,1.956228956,1.705667276,1.1973466,2,2,1.022222222,1.508287293
499,2.032520325,1.405309735,1.006993007,1.956228956,1.705667276,1.1973466,2,2,1.022222222,1.508287293
500,2.032414911,1.405309735,1.006993007,1.953020134,1.705667276,1.202635914,2,2,1.022222222,1.508287293
